"appid","pid","product_code","product_name_ro","pid_category","size_length","size_width","size_thickness","size_diameter","size_height","size_alloy","size_type","um1","um2","um1_to_um2","product_name_en","um_base","is_active","additional_info","cu_debitare","aliaj","densitate","size_roll_weight","product_name_bg"
"294519","1966","421007006702000TECUP","TABLA CUPRU TECU PATINA 0.7X670X2000 MM","{0}",,,,,,"","","M2","KG","6.250000","COPPER SHEETS  TECU PATINA 0.7X670X2000 MM","M2","y","МЕДНИ ЛАМАРИНИ  TECU PATINA 0.7X670X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ  TECU PATINA 0.7X670X2000 MM"
"294521","1968","42100700670200TECUPM","TABLA CUPRU TECU PATINA MADRID 0.7X670X2000 MM","{0}",,,,,,"","","M2","KG","6.250000","COPPER SHEETS TECU PATINA MADRID 0.7X670X2000 MM","M2","y","МЕДНИ ЛАМАРИНИ TECU PATINA MADRID 0.7X670X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ TECU PATINA MADRID 0.7X670X2000 MM"
"294522","1969","42100700670200TECUPO","TABLA CUPRU TECU PATINA OSLO 0.7X670X3000 MM","{0}",,,,,,"","","M2","KG","6.250000","COPPER SHEETS TECU PATINA OSLO 0.7X670X2000 MM","M2","y","МЕДНИ ЛАМАРИНИ TECU PATINA OSLO 0.7X670X2000 MM","n","",,,"МЕДНИ ЛАМАРИНИ TECU PATINA OSLO 0.7X670X2000 MM"
"294156","1603","36000100000003000242","BARA ALAMA D10X3000 MM CUZN39PB2 R430 h10","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND BARS D10X3000 MM CUZN39PB2 R430 h10","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D10X3000 MM CUZN39PB2 R430 h10","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D10X3000 MM CUZN39PB2 R430 h10"
"294562","2009","42102000600000000440","DISC CUPRU 2X600 MM CU-DHP R200 ","{0}",,,,,,"","","KG","BUC","5.050000","COPPER DISC 2X600 MM CU-DHP R200","KG","y","МЕДЕН ДИСК 2X600 MM CU-DHP R200 ","n","",,,"МЕДЕН ДИСК 2X600 MM CU-DHP R200 "
"293124","571","12606102500PF","PLACA DEBITATA 6061 T651 25 MM","{0}",,,,,,"","","KG","","0.000000","AL CUT PLATE 6061 T651 25 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 6061 T651 25 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6061 T651 25 MM"
"293245","692","126082170DEBITAT0000","PLACI DEBITATE 6082 T651  170 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 6082 T651 170 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 6082 T651 170 MM","y","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 170 MM"
"295388","2835","48200800300200002340","TABLA  BRONZ 0.8X300X2000 MM CUSN6 R560 HV180-210 ","{0}",,,,,,"","","KG","","0.000000","BRONZE SHEETS 0.8X300X2000 MM CUSN6 R560 HV180-210","KG","y","БРОНЗОВИ ЛАМАРИНИ 0.8X300X2000 MM CUSN6 R560 HV180-210 ","n","",,,"БРОНЗОВИ ЛАМАРИНИ 0.8X300X2000 MM CUSN6 R560 HV180-210 "
"294450","1897","41102504000000210140","BANDA CUPRU CU-ETP R240 0.25X400 MM","{0}",,,,,,"","","KG","","0.000000","COPPER STRIPS CU-ETP R240 0.25X400 MM","KG","y","МЕДНИ ЛЕНТИ CU-ETP R240 0.25X400 MM","n","",,,"МЕДНИ ЛЕНТИ CU-ETP R240 0.25X400 MM"
"292902","349","120PT5083135DEBITAT0","PLACI DEBITATE TURNATA 5083 135 MM","{0}",,,,,,"","","KG","BUC","1.000000","CAST CUT AL PLATE 5083 135 MM","KG","y","ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 135 MM","y","",,,"ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 135 MM"
"295037","2484","46CUCRZR460250253000","BARA PATRATA 25X25X3000 MM CUCR1ZR","{0}",,,,,,"","","KG","ML","5.888000","SQUARE BARS CUCR1ZR 25X25X3000 MM","KG","y","КВАДРАТНИ ПРЪТИ CUCR1ZR 25X25X3000 MM","n","",,,"КВАДРАТНИ ПРЪТИ CUCR1ZR 25X25X3000 MM"
"295126","2573","4700040010004000014G","BARA LATA CUPRU CU-ETP 1/2 T 40X10X4000 MM R=1","{0}",,,,,,"","","KG","M","3.576000","COPPER FLAT BARS 40X10X4000 MM CU-ETP R250 R=1","KG","y","МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 40X10X4000 MM CU-ETP R250 R=1 ","n","",,,"МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 40X10X4000 MM CU-ETP R250 R=1 "
"295147","2594","4700060005004000014G","BARA LATA CUPRU CU-ETP 1/2 T 60X5X4000 MM R=1 ","{0}",,,,,,"","","KG","ML","2.682000","COPPER FLAT BARS 60X5X4000 MM CU-ETP R250 R=1","KG","y","МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 60X5X4000 MM CU-ETP R250 R=1 ","n","",,,"МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 60X5X4000 MM CU-ETP R250 R=1 "
"295079","2526","4700020005004000014G","BARA LATA CUPRU CU-ETP 1/2 T 20X5X4000 MM R=1 ","{0}",,,,,,"","","KG","M","0.894000","COPPER FLAT BARS 20X5X4000 MM CU-ETP R250 R=1","KG","y","МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 20X5X4000 MM CU-ETP R250 R=1","n","",,,"МЕДНИ ПРАВОЪГЪЛНИ ПРЪТИ 20X5X4000 MM CU-ETP R250 R=1"
"293234","681","126082120DEBITAT0000","PLACI DEBITATE 6082 T651  120 MM","{0}",,,,,,"","","KG","","0.000000","AL CUT PLATE 6082 T651  120 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 6082 T651  120 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651  120 MM"
"292925","372","120PT5083195DEBITAT0","PLACI DEBITATE TURNATA 5083 195 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 5083 195 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 5083 195 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 5083 195 MM ЛЯТА"
"294536","1983","421008012502500TECUC","TABLA CU TECU CLASSIC 0.8X1250X2500 MM CU-DHP R240","{0}",,,,,,"","","KG","","0.000000","COPPER SHEETS TECU CLASSIC CUDHP R240 0.8X1250X2500 MM","KG","y","МЕДНИ ЛАМАРИНИ TECU CLASSIC CUDHP R240 0.8X1250X2500 MM","n","",,,"МЕДНИ ЛАМАРИНИ TECU CLASSIC CUDHP R240 0.8X1250X2500 MM"
"294475","1922","41106006003000201240","BANDA CUPRU CU-DHP R240 0.6X600 MM 1000KG/RULOU ","{0}",,,,,,"","","KG","M2","5.364000","COPPER STRIPS CU-DHP R240 0.6X600 MM1000 KG/COILEN1172","KG","y","МЕДНИ ЛЕНТИ CU-DHP R240 0.6X600 MM 1000КГ/РУЛОН","n","",,,"МЕДНИ ЛЕНТИ CU-DHP R240 0.6X600 MM 1000КГ/РУЛОН"
"293293","740","127075060DEBITAT0000","PLACI DEBITATE 7075 T651 60 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 7075  T651 60 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 7075  T651 60 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 7075  T651 60 MM"
"293319","766","127075120DEBITAT0000","PLACI DEBITATE 7075 T651 120 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 7075 T651 120 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 7075 T651 120 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 7075 T651 120 MM"
"294105","1552","3600003003001WIELAND","BARA ALAMA D3X3000 MM CUZN39PB3 R500 WIELAND","{0}",,,,,,"","","KG","","0.000000","BRASS BARS D3X3000 MM CUZN39PB3 R500 WIELAND","KG","y","МЕСИНГОВИ ПРЪТИ CUZN39PB3 3X3000 MM ПОЛУТВЪРДИ","n","",,,"МЕСИНГОВИ ПРЪТИ CUZN39PB3 3X3000 MM ПОЛУТВЪРДИ"
"294046","1493","35000170120030000140","TEAVA ALAMA CUZN40 CW509 M 17X12X3000 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES 17X12X3000 MM CUZN40 CW509 M","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ 17X12X3000 MM CUZN40 CW509 M ","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ 17X12X3000 MM CUZN40 CW509 M "
"294060","1507","35000210150030000140","TEAVA ALAMA CUZN40 CW509 M 21X15X3000 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES 21X15X3000 MM CUZN40 CW509 M","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ 21X15X3000 MM CUZN40 CW509 M ","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ 21X15X3000 MM CUZN40 CW509 M "
"292739","186","120PP5083018PF","PLACA DEBITATA DE PRECIZIE 5083 18 MM","{0}",,,,,,"","","KG","","0.000000","PREC. MACH. CAST CUT AL PLATE 5083 18 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 18 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 18 MM"
"294831","2278","43002420178003002040","TEAVA BRONZ D242X178X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D242X178X3000 MM CUSN7ZN4PB7-C-GC","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D242X178X3000 MM CUSN7ZN4PB7-C-GC","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D242X178X3000 MM CUSN7ZN4PB7-C-GC"
"295498","2945","12060635000000006360","TABLA ALUMINIU 6061 T651 6.35X1520x3020 MM","{0}",,,,,,"","","KG","","0.000000","AL SHEETS 6061 T6 6.35X1520X3020 MM  ","KG","y","АЛ. ЛАМАРИНИ 6061 T6 6.35X1520x3020 MM","n","",,,"АЛ. ЛАМАРИНИ 6061 T6 6.35X1520x3020 MM"
"294295","1742","36000520006003000240","BARA HEXAG ALAMA 52X3000 MM CUZN39PB3 R360 ","{0}",,,,,,"","","KG","","0.000000","BRASS HEXAG BARS 52X3000 MM CUZN39PB3 R360","KG","y","МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 52X3000 MM CUZN39PB3 R360 ","n","",,,"МЕСИНГОВИ ШЕСТОСТЕННИ ПРЪТИ 52X3000 MM CUZN39PB3 R360 "
"294483","1930","41107006703000201243","BANDA CUPRU TECU GOLD 0.7X670 MM   30 ML/ROLA ","{0}",,,,,,"","","M2","KG","1.000000","COPPER STRIPS TECU GOLDCU-DHP R240 0.7X670 MM 30M/COIL","M2","y","МЕДНИ ЛЕНТИ TECU GOLD CU-DHP R240 0.7X670 MM 30M/РУЛОН ","n","",,,"МЕДНИ ЛЕНТИ TECU GOLD CU-DHP R240 0.7X670 MM 30M/РУЛОН "
"292776","223","120PP5083075PF","PLACA DEBITATA DE PRECIZIE 5083 75 MM","{0}",,,,,,"","","KG","BUC","1.000000","PREC. MACH. CAST CUT AL PLATE 5083 75 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 75 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 75 MM"
"295352","2799","48002003002000002340","TABLA BRONZ 0.2X300X2000 MM CUSN6 R560","{0}",,,,,,"","","KG","","0.000000","BRONZE SHEETS 0.2X300X2000 MM CUSN6 R560","KG","y","БРОНЗОВИ ЛАМАРИНИ 0.2X300X2000 MM CUSN6 R560 ","n","",,,"БРОНЗОВИ ЛАМАРИНИ 0.2X300X2000 MM CUSN6 R560 "
"295378","2825","48005003002000002340","TABLA BRONZ 0.5X300X2000 MM CUSN6 R560","{0}",,,,,,"","","KG","","0.000000","BRONZE SHEETS 0.5X300X2000 MM CUSN6 R560","KG","y","БРОНЗОВИ ЛАМАРИНИ 0.5X300X2000 MM CUSN6 R560 ","n","",,,"БРОНЗОВИ ЛАМАРИНИ 0.5X300X2000 MM CUSN6 R560 "
"295473","2920","42100401000200000241","TABLA CUPRU CU-DHP R240 1/2 T 0.4X1000X2000 MM FOLIAT 1 PARTE ","{0}",,,,,,"","","KG","БРОЙ","7.152000","COPPER SHEETS CU-DHP R240 0.4X1000X2000 MM WITH PROTECTION FOIL 1 SIDE","KG","y","МЕДНИ ЛАМАРИНИ CU-DHP R240 0.4X1000X2000 MM СЪС ЗАЩИТНО ФОЛИО ЕДНОСТРАННО ","n","",,,"МЕДНИ ЛАМАРИНИ CU-DHP R240 0.4X1000X2000 MM СЪС ЗАЩИТНО ФОЛИО ЕДНОСТРАННО "
"293670","1117","26046000003000063600","BARA ALU D 46X3000 MM 6082 T6","{0}",,,,,,"","","KG","","0.000000","ALU ROUND BARS 46X3000 MM 6082 T6","KG","y","АЛ. КРЪГЛИ ПРЪТИ 46X3000 MM 6082 T6","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 46X3000 MM 6082 T6"
"295252","2699","48000460000005002041","BARA BRONZ HEXAG. 46X3000 MM CUSN8P","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND BARS CUSN8P h9 46X3000 MM","KG","y","БРОНЗОВИ КРЪГЛИ ПРЪТИ CUSN8P h9 46X3000 MM","y","",,,"БРОНЗОВИ КРЪГЛИ ПРЪТИ CUSN8P h9 46X3000 MM"
"294449","1896","41102006000000201240","BANDA CUPRU CU-ETP MOALE R200  0.2X600 MM","{0}",,,,,,"","","KG","","0.000000","COPPER STRIPS CU-ETP SOFT R200 0.2X600 MM","KG","y","МЕДНИ ЛЕНТИ CU-ETP МЕКА R200 0.2X600 MM","n","",,,"МЕДНИ ЛЕНТИ CU-ETP МЕКА R200 0.2X600 MM"
"293976","1423","32201201000200000240","TABLA ALAMA CUZN37 R350 1.2X1000X2000 MM","{0}",,,,,,"","","KG","","0.000000","BRASS SHEETS CUZN37 R350 1.2X1000X2000 MM","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 1.2X1000X2000 MM ","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN37 R350 1.2X1000X2000 MM "
"294101","1548","35001200101030000141","TEAVA ALAMA CUZN39PB2M OD120/ID101(+0/-1.5)X3000  MM ","{0}",,,,,,"","","KG","","0.000000","BRASS ROUND TUBES CUZN39PB2 M OD120/ID101(+0/-1.5)X3000 MM","KG","y","МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN39PB2 M OD120/ID101(+0/-1.5)X3000 MM","n","",,,"МЕСИНГОВИ КРЪГЛИ ТРЪБИ CUZN39PB2 M OD120/ID101(+0/-1.5)X3000 MM"
"294196","1643","36000160000003000241","BARA ALAMA D16X3000 MM CUZN39PB3 R430 h9 ","{0}",,,,,,"","","KG","M","1.700100","BRASS ROUND BARS D16X3000 MM CUZN39PB3 R430 h9","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D16X3000 MM CUZN39PB3 R430 h9 ","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D16X3000 MM CUZN39PB3 R430 h9 "
"294977","2424","46000320000004000200","BARA CUPRU D32X4000 MM CU-ETP R250","{0}",,,,,,"","","KG","","0.000000","COPPER ROUND BARS D32X4000 MM CU-ETP R250","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ D32X4000 MM CU-ETP R250  ","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ D32X4000 MM CU-ETP R250  "
"294626","2073","43000320022003002040","TEAVA BRONZ D32X22X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D32X22X3000 MM CUZN7","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D32X22X3000 MM CUZN7 ","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D32X22X3000 MM CUZN7 "
"295464","2911","32201001000400000141","TABLA ALAMA CUZN37 R350 1.0X1000X4000 MM FOLIAT 1 PARTE ","{0}",,,,,,"","","KG","БРОЙ","33.880000","BRASS SHEET CUZN37 R350 1x1000x4000 mm with protective foil on 1 side","KG","y","МЕСИНГОВИ ЛАМАРИНА CUZN37 R350 1x1000x4000 ММ СЪС ЗАЩИТНО ФОЛИО ЕДНОСТРАННО ","n","",,,"МЕСИНГОВИ ЛАМАРИНА CUZN37 R350 1x1000x4000 ММ СЪС ЗАЩИТНО ФОЛИО ЕДНОСТРАННО "
"292807","254","120PP7021010DEBITAT0","PLACI DEBITATE DE PRECIZIE 7021 10 MM","{0}",,,,,,"","","BUC","KG","1.000000","PREC. MACH. CAST CUT AL PLATE 7021 10 MM","BUC","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 10 MM","y","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 10 MM"
"295052","2499","46CUCRZR470400103000","BARA LATA 40X10X3000 MM CUCR1ZR","{0}",,,,,,"","","KG","","0.000000","FLAT BARS CUCR1ZR 40X10X3000 MM","KG","y","ПРАВОЪГЪЛНИ ПРЪТИ CUCR1ZR 40X10X3000 MM  ","n","",,,"ПРАВОЪГЪЛНИ ПРЪТИ CUCR1ZR 40X10X3000 MM  "
"294917","2364","45000500025030000140","TEAVA CUPRU D50X2.5X3000 MM CU-DHP R250","{0}",,,,,,"","","KG","ML","3.330000","COPPER ROUND TUBES 50X2.5X3000 MM SECU F24","KG","y","МЕДНИ КРЪГЛИ ТРЪБИ 50X2.5X3000 MM SECU F24","n","",,,"МЕДНИ КРЪГЛИ ТРЪБИ 50X2.5X3000 MM SECU F24"
"293241","688","126082140PF","PLACA DEBITATA 6082 T651 140 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 6082 T651  140 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 6082 T651  140 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651  140 MM"
"292811","258","120PP7021012DEBITAT0","PLACI DEBITATE DE PRECIZIE 7021 12 MM","{0}",,,,,,"","","KG","BUC","1.000000","PREC. MACH. CAST CUT AL PLATE 7021 12 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 12 MM","y","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 12 MM"
"294283","1730","36000450000003000241","BARA ALAMA D45X3000 MM CUZN39PB2 R360 CW612N ","{0}",,,,,,"","","KG","M","13.448200","BRASS ROUND BARS D45X3000 MM CUZN39PB2 R360 CW612N","KG","y","МЕСИНГОВИ КРЪГЛИ ПРЪТИ D45X3000 MM CUZN39PB2 R360 CW612N","y","",,,"МЕСИНГОВИ КРЪГЛИ ПРЪТИ D45X3000 MM CUZN39PB2 R360 CW612N"
"293326","773","127075200DEBITAT0000","PLACI DEBITATE 7075 T651 200 MM","{0}",,,,,,"","","KG","","0.000000","AL CUT PLATE 7075 T651  200 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 7075 T651  200 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 7075 T651  200 MM"
"293273","720","127075025DEBITAT0000","PLACI DEBITATE 7075 T651 25 MM","{0}",,,,,,"","","KG","","0.000000","AL CUT PLATE 7075  T651 25 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 7075  T651 25 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 7075  T651 25 MM"
"292927","374","120PT5083205DEBITAT0","PLACI DEBITATE TURNATA 5083 205 MM","{0}",,,,,,"","","KG","BUC","1.000000","AL CUT PLATE 5083 205 MM CAST","KG","y","АЛ. РЯЗАНА ПЛОЧА 5083 205 MM ЛЯТА","y","",,,"АЛ. РЯЗАНА ПЛОЧА 5083 205 MM ЛЯТА"
"294456","1903","4110300600000210140","BANDA CUPRU CU-ETP  R220 0.30X60 MM ЕN13599:2014","{0}",,,,,,"","","KG","","0.000000","COPPER STRIPS CU-ETP R220 0.3X60 MM ?N13599:2014","KG","y","МЕДНИ ЛЕНТИ CU-ETP R220 0.3X60 MM ?N13599:2014","n","",,,"МЕДНИ ЛЕНТИ CU-ETP R220 0.3X60 MM ?N13599:2014"
"293981","1428","32202001000200000130","TABLA ALAMA CUZN30 H055 SOFT 2X1000X2000 MM EN1652","{0}",,,,,,"","","KG","","0.000000","BRASS SHEETS CUZN30 H055 SOFT 2X1000X2000 MM EN165","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN30 H055 МЕКА 2X1000X2000 MM EN165","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN30 H055 МЕКА 2X1000X2000 MM EN165"
"293262","709","127075012DEBITAT0000","PLACI DEBITATE 7075 T651 12 MM","{0}",,,,,,"","","KG","БРОЙ","1.000000","AL CUT PLATE 7075 T651 12 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 7075 T651 12 MM","y","",,,"АЛ. РЯЗАНА ПЛОЧА 7075 T651 12 MM"
"292978","425","12105002000102020201","TABLA ALUMINIU 1050 H111 20 MM","{0}",,,,,,"","","KG","БРОЙ","1.000000","AL CUT PLATE 1050 20 MM","KG","y","АЛ. ПЛОЧИ 1050 H111 20 MM","y","",,,"АЛ. ПЛОЧИ 1050 H111 20 MM"
"292740","187","120PP508301905PF","PLACA DEBITATA DE PRECIZIE 5083 19.05 MM","{0}",,,,,,"","","KG","","0.000000","PREC. MACH. CAST CUT AL PLATE 5083 19,05 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 19,05 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 5083 19,05 MM"
"295045","2492","46CUCRZR460750003000","BARA D75X3000 MMCUCR1ZR ","{0}",,,,,,"","","KG","","0.000000","ROUND BARS CUCR1ZR D75X3000 MM h11","KG","y","КРЪГЛИ ПРЪТИ CUCR1ZR D75X3000 MM h11","y","",,,"КРЪГЛИ ПРЪТИ CUCR1ZR D75X3000 MM h11"
"293027","474","12508301506000000000","TABLA ALUMINIU 5083 H321 15X2000X6000 MM","{0}",,,,,,"","","KG","","0.000000","ALU PLATES 5083H321 15X2000X6000 MM","KG","y","АЛ. ПЛОЧИ 5083 H321 15X2000X6000 MM ","n","",,,"АЛ. ПЛОЧИ 5083 H321 15X2000X6000 MM "
"293779","1226","26160000003000025500","BARA ALU D 160X3000 MM 2017 T4","{0}",,,,,,"","","KG","","0.000000","ALU ROUND BARS 160X3000 MM 2017 T4","KG","y","АЛ. КРЪГЛИ ПРЪТИ 160X3000 MM 2017 T4","y","",,,"АЛ. КРЪГЛИ ПРЪТИ 160X3000 MM 2017 T4"
"293173","620","1260820080DEBITAT00B","PLACI DEBITATE 6082 T651 8 MM","{0}",,,,,,"","","БРОЙ","","0.000000","AL CUT PLATE 6082 T651 8 MM","БРОЙ","y","АЛ. РЯЗАНА ПЛОЧА 6082 T651 8 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6082 T651 8 MM"
"294746","2193","43001120038003002040","TEAVA BRONZ D112X38X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D112X38X3000 MM CUSN7ZN4PB7-C-GC","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D112X38X3000 MM CUSN7ZN4PB7-C-GC","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D112X38X3000 MM CUSN7ZN4PB7-C-GC"
"294824","2271","43002220138003002040","TEAVA BRONZ D222X138X3000 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D222X138X3000 MM CUSN7ZN4PB7 -C - G","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D222X138X3000 MM CUSN7ZN4PB7 - C - G","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D222X138X3000 MM CUSN7ZN4PB7 - C - G"
"294819","2266","43002020158003002040","TEAVA BRONZ D202X158X500 MM CUSN7ZN4PB7-C-GC","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D202X158X500 MM CUSN7ZN4PB7 - C- G","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D202X158X500 MM CUSN7ZN4PB7 - C - G","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D202X158X500 MM CUSN7ZN4PB7 - C - G"
"294825","2272","43002220138003002140","TEAVA BRONZ D222X138X3000 MM CUSN12 ","{0}",,,,,,"","","KG","","0.000000","BRONZE ROUND TUBES D222X138X3000 MM CUSN12","KG","y","БРОНЗОВИ КРЪГЛИ ТРЪБИ D222X138X3000 MM CUSN12 ","n","",,,"БРОНЗОВИ КРЪГЛИ ТРЪБИ D222X138X3000 MM CUSN12 "
"293984","1431","32202001000200000650","TABLA ALAMA CUZN10 R280 2X1000X2000 MM ","{0}",,,,,,"","","KG","","0.000000","BRASS SHEETS CUZN10 R280 2X1000X2000 MM","KG","y","МЕСИНГОВИ ЛАМАРИНИ CUZN10 R280 2X1000X2000 MM ","n","",,,"МЕСИНГОВИ ЛАМАРИНИ CUZN10 R280 2X1000X2000 MM "
"293121","568","12606102000PF","PLACA DEBITATA 6061 T651 20 MM","{0}",,,,,,"","","KG","БРОЙ","1.000000","AL CUT PLATE 6061 T651 20 MM","KG","y","АЛ. РЯЗАНА ПЛОЧА 6061 T651 20 MM","n","",,,"АЛ. РЯЗАНА ПЛОЧА 6061 T651 20 MM"
"295018","2465","46CUCOBE460260003000","BARA D26X3000 MMCUCOBE2 ","{0}",,,,,,"","","KG","","0.000000","ROUND COPPER BARS CUBE2 126 MM HOVADUR CB2 DRAWN","KG","y","МЕДНИ КРЪГЛИ ПРЪТИ CUBE2 126 MM HOVADUR CB2 СТУДЕНО ИЗТЕГЛЕНИ","y","",,,"МЕДНИ КРЪГЛИ ПРЪТИ CUBE2 126 MM HOVADUR CB2 СТУДЕНО ИЗТЕГЛЕНИ"
"292844","291","120PP7021070PF","PLACA DEBITATA DE PRECIZIE 7021 70 MM","{0}",,,,,,"","","KG","BUC","1.000000","PREC. MACH. CAST CUT AL PLATE 7021 70 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 70 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 70 MM"
"292835","282","120PP7021045PF","PLACA DEBITATA DE PRECIZIE 7021 45 MM","{0}",,,,,,"","","KG","BUC","1.000000","PREC. MACH. CAST CUT AL PLATE 7021 45 MM","KG","y","ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 45 MM","n","",,,"ПРЕЦИЗ. ОБРАБ. ЛЯТА РЯЗАНА АЛ. ПЛОЧА 7021 45 MM"
