product_code,product_name_ro,pid_category,size_length,size_width,size_thickness,size_diameter,size_height,size_alloy,size_type,um1,um2,um1_to_um2,product_name_en,um_base,is_active,additional_info,cu_debitare,aliaj,densitate,size_roll_weight
25014001506000061500,TEAVA ALU D 14X1.5X6000 MM  6060  T6,{0},,,,,,,,KG,ML,0.159,ALU ROUND TUBES 14X1.5X6000 MM 6060 T6,KG,n,TEAVA ALU D 14X1.5X6000 MM  6060  T6,n,,,
39042053050402UV2000,TABLA PLEXIGLAS OPAL  4x2050x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PLEXIGLAS OPAL  4x2050x3050 MM,n,,,
6401200810002000B230,TABLA INOX 0.8X1000X2000 MM SAT. W1.4301 FOLIATIE,{0},,,,,,,,KG,,0,,KG,n,TABLA INOX 0.8X1000X2000 MM SAT. W1.4301 FOLIATIE,n,,,
6401201510002000B230,TABLA INOX  2B 316L 1.5X1000X2000 MM,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX  2B 316L 1.5X1000X2000 MM,n,,,
3500050001503000140,TEAVA ALAMA CUZN37 R370 D50X1.5X3000 MM ,{0},,,,,,,,KG,ML,1.9348,BRASS ROUND TUBES D50X1.5X3000 MM CUZN37 R370 ,KG,n,TEAVA ALAMA CUZN37 R370 D50X1.5X3000 MM ,n,,,
804701,DESEU SPAN+PILITURA CUPRU CUPRU,{0},,,,,,,,KG,,0,COPPER SCRAPS FIRST CATEGORY,KG,n,DESEU SPAN+PILITURA CUPRU CUPRU,n,,,
24100060040600061500,TEAVA RECTANG. ALU100X60X4X6000 MM 6060 T6,{0},,,,,,,,KG,ML,3.2832,ALU RECT. TUBES 100X60X4X6000MM 6060 T6,KG,n,TEAVA RECTANG. ALU100X60X4X6000 MM 6060 T6,n,,,
26027000003000023500,BARA ALU D 27X3000 MM 2007 T4,{0},,,,,,,,KG,ML,1.631,ALU ROUND BARS 27X3000 MM 2007 T4,KG,n,BARA ALU D 27X3000 MM 2007 T4,y,,,
39052053050401UV2000,TABLA PLEXIGLAS TRANSP. 5x2050x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PLEXIGLAS TRANSP. 5x2050x3050 MM,n,,,
12050300150030001400,TABLA ALUMINIU 5083  H111 3X1500X3000 MM,{0},,,,,,,,KG,BUC,35.91,"AL. SHEETS 5083 H111 3,0X1500X3000 MM",KG,n,TABLA ALUMINIU 5083  H111 3X1500X3000 MM,n,,,
26135000003200063600,BARA ALU D 135X3000 MM 6082 T6,{0},,,,,,,,KG,ML,38.6279,ALU ROUND BARS 135X3000 6082 T6,KG,n,BARA ALU D 135X3000 MM 6082 T6,y,,,
6402502130026000304,TEAVA INOX 21.3X2X6000 MM LUCIOASA W1.4301,{0},,,,,,,,ML,,0,,ML,n,TEAVA INOX 21.3X2X6000 MM LUCIOASA W1.4301,n,,,
64025025002060001304,TEAVA SUDATA INOX 25X2X6000 MM LUCIOASA W1.4301,{0},,,,,,,,ML,,0,,ML,n,TEAVA SUDATA INOX 25X2X6000 MM LUCIOASA W1.4301,n,,,
61FOLPROT70MIC2000,FOLIE PROTECTIE 70MIC. 2000 MM,{0},,,,,,,,M2,,0,,M2,n,FOLIE PROTECTIE 70MIC. 2000 MM,n,,,
24120030030600061500,TEAVA RECTANG. ALU 120X30X3X6000 MM 6060  T6,{0},,,,,,,,KG,ML,2.3328,ALU RECT. TUBES 120X30X3X6000 MM 6060 T6,KG,n,TEAVA RECTANG. ALU 120X30X3X6000 MM 6060  T6,n,,,
3600014503000WIELAND,BARA ALAMA D14.5X3000 MM CUZN39PB3 R500 WIELAND,{0},,,,,,,,KG,ML,1.3963,"BRASS ROUND BARS CUZN39PB3 14,5X3000 MM",KG,n,BARA ALAMA D14.5X3000 MM CUZN39PB3 R500 WIELAND,y,,,
12010150150040001540,TABLA ALUMINIU 1050 H24 1.5X1500X4000 MM,{0},,,,,,,,KG,BUC,24.3,AL. SHEETS 1.5X1500X4000 MM 1050 H24,KG,n,TABLA ALUMINIU 1050 H24 1.5X1500X4000 MM,n,,,
12050400200040001400,TABLA ALUMINIU 5083 H111 4X2000X4000 MM,{0},,,,,,,,KG,BUC,85.12,AL. SHEETS 5083 H111 4.0X2000X4000 MM,KG,n,TABLA ALUMINIU 5083 H111 4X2000X4000 MM,n,,,
39052053050402UV2000,TABLA PLEXIGLAS OPAL  5x2050x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PLEXIGLAS OPAL  5x2050x3050 MM,n,,,
25200005006000061500,TEAVA ALU D 200X5X6000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU ROUND TUBES 200X5X6000 MM 6082 T6,KG,n,TEAVA ALU D 200X5X6000 MM 6082 T6,n,,,
26290000003000063600,BARA ALU D 290X3000 MM 6082 T6,{0},,,,,,,,KG,,0,ALU ROUND BARS 290X3000 MM 6082 T6,KG,n,BARA ALU D 290X3000 MM 6082 T6,y,,,
12010300200040001541,TABLA ALUMINIU 1050 H24 3X2000X4000 MM FOL 1 PARTE,{0},,,,,,,,KG,BUC,64.8,AL. SHEETS 3X2000X4000 MM 1050 H24  + 1 SIDE PVC,KG,n,TABLA ALUMINIU 1050 H24 3X2000X4000 MM FOL 1 PARTE,n,,,
26015000003000072600,BARA ALU D 15X3000 MM 7075,{0},,,,,,,,KG,ML,0.4946,ALU ROUND BARS 15X3000 MM 7075,KG,n,BARA ALU D 15X3000 MM 7075,y,,,
39062053050401UV2000,TABLA PLEXIGLAS TRANSP. 6x2050x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PLEXIGLAS TRANSP. 6x2050x3050 MM,n,,,
26020000003000072600,BARA ALU D 20X3000 MM 7075 TRASA,{0},,,,,,,,KG,ML,0.8792,ALU ROUND DRAWN BARS 20X3000 MM 7075,KG,n,BARA ALU D 20X3000 MM 7075 TRASA,y,,,
26020000406000061500,BARA PATRATA ALU 20X20X6000 MM 6060 T6,{0},,,,,,,,KG,ML,1.08,ALU SQUARE BARS 20X20X3000 MM 6060 T6,KG,n,BARA PATRATA ALU 20X20X6000 MM 6060 T6,n,,,
32202501000200000650,TABLA ALAMA CUZN10 R280 2.5X1000X2000 MM,{0},,,,,,,,KG,BUC,44,BRASS SHEETS CUZN10 R280 2.5X1000X2000 MM,KG,n,TABLA ALAMA CUZN10 R280 2.5X1000X2000 MM,n,,,
120PE575404015203020,TABLA ALUMINIU DE PRECIZIE  5754 ELOX PLUS 40 MM,{0},,,,,,,,KG,BUC,1,PREC. MACH. CAST AL  PLATE 5754 ELOX P 40 MM,KG,n,TABLA ALUMINIU DE PRECIZIE  5754 ELOX PLUS 40 MM,y,PE5754,,
35000080015030000140,TEAVA ALAMA CUZN37 F37 D8X1.5X3000 MM,{0},,,,,,,,KG,,0,BRASS ROUND TUBES CUZN37 F37 8X1.5X3000 MM,KG,n,TEAVA ALAMA CUZN37 F37 D8X1.5X3000 MM,n,,,
26030000404000061500,BARA PATRATA ALU 30X30X4000 MM 6060 T6,{0},,,,,,,,KG,ML,2.54,ALU SQUARE BARS 30X30X4000 MM ,KG,n,BARA PATRATA ALU 30X30X4000 MM 6060 T6,n,,,
12010100125025001541,TABLA ALUMINIU 1050 H24 1X1250X2500 MM FOL 1 PARTE,{0},,,,,,,,KG,BUC,8.4375,AL. SHEETS 1050 H24 1X1250X2500 MM + 1 SIDE PVC,KG,n,TABLA ALUMINIU 1050 H24 1X1250X2500 MM FOL 1 PARTE,n,,,
46000190004003000440,BARA PATRATA CUPRU 19X19X3000 MM CU-ETP R250,{0},,,,,,,,KG,,0,COPPER SQUARE BARS 19X19X3000 MM CU-ETP R250,KG,n,BARA PATRATA CUPRU 19X19X3000 MM CU-ETP R250,n,,,
23025015015600061500,PROFIL ALU U 25X15X25X1.5X6000 MM 6060  T6,{0},,,,,,,,KG,ML,0.2511,ALU U PROFILES 25X15X25X1.5X6000 MM 6060 T6,KG,n,PROFIL ALU U 25X15X25X1.5X6000 MM 6060  T6,n,,,
21100080060600061510,CORNIER ALU 100X80X6X6000 MM 6063 T6,{0},,,,,,,,KG,ML,2.8188,ALU L PROFILES 100X80X6X6000 MM  6063 T6,KG,n,CORNIER ALU 100X80X6X6000 MM 6063 T6,n,,,
21100050050600061510,CORNIER ALU 100X50X5X6000 MM 6063 T66,{0},,,,,,,,KG,ML,1.9575,ALU L PROFILES 100X50X5X6000 MM  6063 T66,KG,n,CORNIER ALU 100X50X5X6000 MM 6063 T66,n,,,
120PT5083160DEBITAT0,PLACI DEBITATE TURNATA 5083 160 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 160 MMCAST,KG,n,PLACI DEBITATE TURNATA 5083 160 MM,y,,,
39365620005250000000,MS 065/1261 6060 T6 6.2 M PROFIL DE PRINDERE,{0},,,,,,,,KG,ML,0.46,,KG,n,MS 065/1261 6060 T6 6.2 M PROFIL DE PRINDERE,n,,,
27080025040000061500,BARA LATA ALU  80X25X4000 MM 6060 T6,{0},,,,,,,,KG,ML,5.4,AL. FLAT BARS 80X25X4000 MM 6060 T6,KG,n,BARA LATA ALU  80X25X4000 MM 6060 T6,n,,,
26065000003000020400,BARA ALU D 65X3000 MM 2030 T4,{0},,,,,,,,KG,ML,9.4524,ALU ROUND BARS 65X3000 MM 2030 T4,KG,n,BARA ALU D 65X3000 MM 2030 T4,y,,,
39367635005250000000,MS0067/1275 PROFIL DE INCHIDERE STREASINA,{0},,,,,,,,KG,ML,0.34,,KG,n,MS0067/1275 PROFIL DE INCHIDERE STREASINA,n,,,
28093346000616000MC,PROFIL MC 9334X6000 MM 6060 T4 A5539,{0},,,,,,,,KG,,0,DRAW. PROF. 5539X6000 MM 6060 F13 (MC 9334),KG,n,PROFIL MC 9334X6000 MM 6060 T4 A5539,n,,,
39368635005250000000,MS0068/1274 PROFIL DE INCHIDERE STREASINA 16*,{0},,,,,,,,KG,ML,0.36,,KG,n,MS0068/1274 PROFIL DE INCHIDERE STREASINA 16*,n,,,
26062000000300023500,BARA ALU D 62X3000 MM 2007 T4,{0},,,,,,,,KG,ML,8.6,ALU ROUND BARS 62X3000 MM 2007 T4,KG,n,BARA ALU D 62X3000 MM 2007 T4,y,,,
6401202010002000B304,TABLA INOX BUC. 2X1000X2000 MM SUP. 2B MATA W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX BUC. 2X1000X2000 MM SUP. 2B MATA W1.4301,n,,,
27035020030000023500,BARA LATA ALU  35X20X3000 MM 2007 T4,{0},,,,,,,,KG,ML,1.995,ALU FLAT BARS 35X20X3000 MM 2007 T4,KG,n,BARA LATA ALU  35X20X3000 MM 2007 T4,n,,,
26025000404000061500,BARA PATRATA ALU 25X25X3000 MM 6060 T6,{0},,,,,,,,KG,ML,1.6875,ALU SQUARE BARS 25X25X3000 MM 6060 T6,KG,n,BARA PATRATA ALU 25X25X3000 MM 6060 T6,n,,,
395ALATÉT00100000000,SAIBA NEOPREMA 6.7X25 MM MM,{0},,,,,,,,BUC,,0,,BUC,n,SAIBA NEOPREMA 6.7X25 MM MM,n,,,
26105000003000021500,BARA ALU D 105X3000 MM 2007 T4,{0},,,,,,,,KG,ML,24.6657,ALU ROUND BARS 105X3000 MM 2007 T4,KG,n,BARA ALU D 105X3000 MM 2007 T4,y,,,
43001500110003002040,TEAVA BRONZ D150X110X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D150X110X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D150X110X3000 MM CUSN7ZN4PB7-C-GC,n,,,
27035020040000024520,BARA LATA ALU  35X20X4000 MM 2011 ,{0},,,,,,,,KG,,0,ALU DRAWN FLAT BARS 35X20X3000 MM 2011 T6,KG,n,BARA LATA ALU  35X20X4000 MM 2011 ,n,,,
27050035040000024520,BARA LATA ALU  50X35X3000 MM 2007 T4,{0},,,,,,,,KG,ML,4.9875,ALU FLAT BARS 50X35X3000 MM 2007 T4,KG,n,BARA LATA ALU  50X35X3000 MM 2007 T4,n,,,
43001820138003002040,TEAVA BRONZ D182X138X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES 182X138X 3000 MM CUSN7ZN4PB7-C,KG,n,TEAVA BRONZ D182X138X3000 MM CUSN7ZN4PB7-C-GC,n,,,
43001520108003002040,TEAVA BRONZ D152X108X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,ML,79.9256,BRONZE ROUND TUBES 152X108X3000 MM CUSN7ZN4PB7-C,KG,n,TEAVA BRONZ D152X108X3000 MM CUSN7ZN4PB7-C-GC,n,,,
25016001506000061500,TEAVA ALU D16X1.5X6000 MM  6060  T6,{0},,,,,,,,KG,ML,0.1844,"ALU ROUND TUBES 16X1,5X6000 MM 6060 T6",KG,n,TEAVA ALU D16X1.5X6000 MM  6060  T6,n,,,
21120025020600061500,CORNIER ALU 120X25X2X6000 MM   6060  T6,{0},,,,,,,,KG,ML,0.7722,ALU L PROFILES 120x25x2x6000 MM 6060 T6,KG,n,CORNIER ALU 120X25X2X6000 MM   6060  T6,n,,,
25080003006000061500,TEAVA ALU D 80X3X6000 MM  6060 T6,{0},,,,,,,,KG,ML,1.9584,ALU ROUND TUBES 80X3X6000 MM 6060 T6,KG,n,TEAVA ALU D 80X3X6000 MM  6060 T6,n,,,
280933460006160D0MC,PROFIL MC 9334 DEBIT 6060 T4 T4,{0},,,,,,,,KG,,0,DRAW. PROF. CUT TO SIZE MC 9334X6000 MM 6060 F13,KG,n,PROFIL MC 9334 DEBIT 6060 T4 T4,n,,,
3965025PARAZARO00000,BANDA CU  BARIERA PENTRU VAPORI 25MMX50M,{0},,,,,,,,ML,,0,,ML,n,BANDA CU  BARIERA PENTRU VAPORI 25MMX50M,n,,,
120PT5083300DEBITAT0,PLACI DEBITATE TURNATA 5083 300 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 300 MMCAST,KG,n,PLACI DEBITATE TURNATA 5083 300 MM,y,,,
120PT5083170DEBITAT0,PLACI DEBITATE TURNATA 5083 170 MMx260x350MM,{0},,,,,,,,KG,BUC,42.08,AL CUT PLATE 5083 170 MMCAST,KG,n,PLACI DEBITATE TURNATA 5083 170 MMx260x350MM,y,,,
3965038PARAZARO00000,BANDA CU  BARIERA PENTRU VAPORI 38MMX50M,{0},,,,,,,,ML,,0,,ML,n,BANDA CU  BARIERA PENTRU VAPORI 38MMX50M,n,,,
25090020006000061500,TEAVA ALU D 90X20X6000 MM 6060 T6,{0},,,,,,,,KG,,0,ALU ROUND TUBES 90X20X6000 MM 6060  T6,KG,n,TEAVA ALU D 90X20X6000 MM 6060 T6,n,,,
120PT5083115DEBITAT0,PLACI DEBITATE TURNATA 5083 115 MM,{0},,,,,,,,KG,BUC,1,CAST AL PLATE 5083 115 MM,KG,n,PLACI DEBITATE TURNATA 5083 115 MM,y,,,
12050200100020001302,TABLA ALUMINIU 5754 H111 2X1000X2000 MM FOL 2 PARTI,{0},,,,,,,,KG,BUC,10.64,AL. SHEETS 5754 H111 2.0X1000X2000MM + 2 SIDE PVC,KG,n,TABLA ALUMINIU 5754 H111 2X1000X2000 MM FOL 2 PARTI,n,,,
28040850295023500000,PROFIL CRUCE ALU 4085 / 2950 MM 2007 T4,{0},,,,,,,,KG,,0,DRAW. PROFILE 4085X2950 MM 2007 T4,KG,n,PROFIL CRUCE ALU 4085 / 2950 MM 2007 T4,n,,,
27035025030000023500,BARA LATA ALU  35X25X3000 MM 2007 T4,{0},,,,,,,,KG,ML,2.4938,ALU FLAT BARS 35X25X4000 MM 2007 T4,KG,n,BARA LATA ALU  35X25X3000 MM 2007 T4,n,,,
43001220088003002040,TEAVA BRONZ D122X88X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D122X88X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D122X88X3000 MM CUSN7ZN4PB7-C-GC,n,,,
26030000003000020320,BARA ALU D 30X3000 MM 2030 TRASA T3,{0},,,,,,,,KG,ML,2.0135,ALU ROUND DRAWN BARS 30X3000 MM 2030 T3,KG,n,BARA ALU D 30X3000 MM 2030 TRASA T3,y,,,
28058560600062600000,58X56 6005 6060 T6 PROFIL DE INTARIRE ROMPRODUS,{0},,,,,,,,KG,,0,DRAWING PROFILE 58X56 X6000 6005 T6,KG,n,58X56 6005 6060 T6 PROFIL DE INTARIRE ROMPRODUS,n,,,
26290000001000023500,BARA ALU D 290X3000 MM 7075,{0},,,,,,,,KG,,0,ALU ROUND BARS 290X650 MM 7075,KG,n,BARA ALU D 290X3000 MM 7075,y,,,
39011223051002000000,TABLA PVC PALIGHT ALB   1x1220x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PVC PALIGHT ALB   1x1220x3050 MM,n,,,
39022033051020000000,TABLA PVC PALIGHT ALB   2x2030x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PVC PALIGHT ALB   2x2030x3050 MM,n,,,
41105504003000201340,BANDA CUPRU CU-DHP R240 1/2 T 0.55X400 MM,{0},,,,,,,,KG,,0,"COPPER COILS CU-DHP 0,55 X 400 MM R240",KG,n,BANDA CUPRU CU-DHP R240 1/2 T 0.55X400 MM,n,,,
120206001000200011FO,TABLA  ALUMINIU 2017A 6X1000X2000 MM,{0},,,,,,,,KG,BUC,33.6,ALU PLATES 2017A 6X1000X2000 MM,KG,n,TABLA  ALUMINIU 2017A 6X1000X2000 MM,n,,,
39032033051002000000,TABLA PVC PALIGHT ALB 3x2030x3050 MM,{0},,,,,,,,M2,,0,PVC SHEETS PALIGHT WHITE 3.0X2030X3050 MM,M2,n,TABLA PVC PALIGHT ALB 3x2030x3050 MM,n,,,
26210000003000023500,BARA ALU D 210X3000 MM 2007 T4,{0},,,,,,,,KG,ML,98.6627,ALU ROUND BARS D210X3000 2007 T4,KG,n,BARA ALU D 210X3000 MM 2007 T4,y,,,
26215000003000023500,BARA ALU D 215X3000 MM 2007 T4,{0},,,,,,,,KG,ML,103.4169,ALU ROUND BARS D215X3000 2007 T4,KG,n,BARA ALU D 215X3000 MM 2007 T4,y,,,
12050160100020001181,TABLA ALUMINIU 5251 H24 1.6X1000X2000 MM FOL 2 PARTI,{0},,,,,,,,KG,BUC,8.512,AL. SHEETS 5251 H24 1.6X1000X2000 MM 2 SIDE PROT. FOIL,KG,n,TABLA ALUMINIU 5251 H24 1.6X1000X2000 MM FOL 2 PARTI,n,,,
3600034003000WIELAND,BARA ALAMA D34X3000 MM CUZN39PB3 R430 WIELAND,{0},,,,,,,,KG,ML,7.6771,BRASS ROUND BARS CUZN39PB3 R430 D34X3000 MM,KG,n,BARA ALAMA D34X3000 MM CUZN39PB3 R430 WIELAND,y,,,
640120101000200B2304,TABLA INOX BUC. 1X1000X2000 MM SUP. LUCIOASA  W1.4301,{0},,,,,,,,BUC,,0,,BUC,n,TABLA INOX BUC. 1X1000X2000 MM SUP. LUCIOASA  W1.4301,n,,,
39042033051002000000,TABLA PVC PALIGHT ALB   4x2030x3050 MM,{0},,,,,,,,M2,,0,PVC SHEETS PALIGHT WHITE 4.0X2030X3050 MM,M2,n,TABLA PVC PALIGHT ALB   4x2030x3050 MM,n,,,
12201710000152030201,PLACI DEBITATE 2017A T451 100 MM ,{0},,,,,,,,KG,BUC,1,,KG,n,PLACI DEBITATE 2017A T451 100 MM ,y,,,
12050150100020001301,TABLA ALUMINIU 5754 H111 1.5X1000X2000 MM FOL 1 PARTE,{0},,,,,,,,KG,BUC,7.98,AL SHEETS 5754 H111 1.5X1000X2000 + 1 SIDE PVC,KG,n,TABLA ALUMINIU 5754 H111 1.5X1000X2000 MM FOL 1 PARTE,n,,,
35000140015030000140,TEAVA ALAMA CUZN37 R370 D14X1.5X3000 MM ,{0},,,,,,,,KG,ML,0.4987,BRASS ROUND TUBES 14X1.5X3000 MM CUZN37 R370,KG,n,TEAVA ALAMA CUZN37 R370 D14X1.5X3000 MM ,n,,,
35000120015030000140,TEAVA ALAMA CUZN37 F37 D12X1.5X4000 MM ,{0},,,,,,,,KG,ML,0.4189,BRASS ROUNDTUBES D12X1.5X4000 MM CUZN37 F37,KG,n,TEAVA ALAMA CUZN37 F37 D12X1.5X4000 MM ,n,,,
47000250050040001540,BARA LATA CUPRU CU-ETP 1/2 T 25X5X4000 MM R=1,{0},,,,,,,,KG,ML,1.1175,COPPER FLAT BARS 25X5X4000 MM CU-ETP R250,KG,n,BARA LATA CUPRU CU-ETP 1/2 T 25X5X4000 MM R=1,n,,,
46000150000003000440,BARA CUPRU D15X3000 MM CU-ETP R250,{0},,,,,,,,KG,ML,1.579,COPPER ROUND BARS D15X3000 MM CU-ETP R250 DRAWN ,KG,n,BARA CUPRU D15X3000 MM CU-ETP R250,y,,,
717RACORDJGHEAB33,RACORD JGHEAB-BURLAN ZINC 33 ZINC 33,{0},,,,,,,,BUC,,0,,BUC,n,RACORD JGHEAB-BURLAN ZINC 33 ZINC 33,n,,,
39052033051002000000,TABLA PVC PALIGHT ALB   5x2050x3050 MM,{0},,,,,,,,M2,,0,PVC SHEETS PALIGHT WHITE 5.0x203.x3050 MM,M2,n,TABLA PVC PALIGHT ALB   5x2050x3050 MM,n,,,
3600038003000WIELAND,BARA ALAMA D38X3000 MM CUZN39PB3 R430 WIELAND,{0},,,,,,,,KG,ML,9.5897,BRASS ROUND BARS 38X3000 MM CUZN39PB3,KG,n,BARA ALAMA D38X3000 MM CUZN39PB3 R430 WIELAND,y,,,
3600065003000WIELAND,BARA ALAMA D65X3000 MM CUZN39PB3 WIELAND,{0},,,,,,,,KG,ML,28.0586,BRASS ROUND BARS CUZN39PB3 D65X3000 MM,KG,n,BARA ALAMA D65X3000 MM CUZN39PB3 WIELAND,y,,,
3600070003000WIELAND,BARA ALAMA D70X3000 MM CUZN39PB3 R360 WIELAND,{0},,,,,,,,KG,ML,32.5414,ROUND BRASS BARS CUZN39PB3 R360 D70X3000 MM,KG,n,BARA ALAMA D70X3000 MM CUZN39PB3 R360 WIELAND,y,,,
41107067003000201240,BANDA CUPRU CU-DHP R240 0.70X670 MM 30 ML/RULOU,{0},,,,,,,,KG,M2,6.26,COPPER COILS CU-DHP 1/2 HARD 0.70 X 670 MM,KG,n,BANDA CUPRU CU-DHP R240 0.70X670 MM 30 ML/RULOU,n,,,
120204001000200011F0,TABLA ALUMINIU 2017A 4X1000X2000 MM,{0},,,,,,,,KG,BUC,22.4,ALU PLATES 2017A 4X1000X2000 MM,KG,n,TABLA ALUMINIU 2017A 4X1000X2000 MM,n,,,
39062033051002000000,TABLA PVC PALIGHT ALB   6x2030x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PVC PALIGHT ALB   6x2030x3050 MM,n,,,
120205001000200011F0,TABLA ALUMINIU 2017A 5X1020X2020 MM,{0},,,,,,,,KG,BUC,28,ALU PLATES 2017A 5X1000X2000 MM,KG,n,TABLA ALUMINIU 2017A 5X1020X2020 MM,n,,,
24100030020600061500,TEAVA RECTANG. ALU100X30X3X6000 MM 6060  T6,{0},,,,,,,,KG,ML,2.0088,ALU RECT. TUBES 100X30X3X6000 MM 6060 T6,KG,n,TEAVA RECTANG. ALU100X30X3X6000 MM 6060  T6,n,,,
6423510100200RV235,TABLA PERFORATA INOX 1X1000X2000 MM RV 2-3.5,{0},,,,,,,,BUC,,0,,BUC,n,TABLA PERFORATA INOX 1X1000X2000 MM RV 2-3.5,n,,,
6458010100200RV58,TABLA PERFORATA INOX 1X1000X2000 MM RV 5-8,{0},,,,,,,,BUC,,0,,BUC,n,TABLA PERFORATA INOX 1X1000X2000 MM RV 5-8,n,,,
64812010100200RV812,TABLA PERFORATA INOX 1X1000X2000 MM RV 8-12,{0},,,,,,,,BUC,,0,,BUC,n,TABLA PERFORATA INOX 1X1000X2000 MM RV 8-12,n,,,
450000800150COLAC240,TEAVA CUPRU D8X1.5 MM CU-DHP EN12451 COLAC,{0},,,,,,,,KG,,0,COPPER TUBES D8X1.5 MM CU-DHP EN12451 COIL,KG,n,TEAVA CUPRU D8X1.5 MM CU-DHP EN12451 COLAC,n,,,
39082033051002000000,TABLA PVC PALIGHT ALB   8x2050x3050 MM,{0},,,,,,,,M2,,0,,M2,n,TABLA PVC PALIGHT ALB   8x2050x3050 MM,n,,,
35000050005040000140,TEAVA ALAMA CUZN37 F37  D5X0.5X4000 MM,{0},,,,,,,,KG,ML,0.0598,BRASS ROUND TUBES D 5 X 0.5 X 4000 MM CUZN37 F37,KG,n,TEAVA ALAMA CUZN37 F37  D5X0.5X4000 MM,n,,,
27050006060000061500,BARA LATA ALU  50X6X6000 MM 6060 T6,{0},,,,,,,,KG,ML,0.81,ALU FLAT BARS 50X6X6000 MM 6060 T6,KG,n,BARA LATA ALU  50X6X6000 MM 6060 T6,n,,,
3600004503001WIELAND,BARA ALAMA D4.5X3000 MM CUZN39PB3 R500 WIELAND ,{0},,,,,,,,KG,,0,BRASS BARS 4.5X3000 MM CUZN39PB3 HARD,KG,n,BARA ALAMA D4.5X3000 MM CUZN39PB3 R500 WIELAND ,n,,,
26145000003000063600,BARA ALU D 145X3000 MM 6082 T6,{0},,,,,,,,KG,ML,44.5625,ALU ROUND BARS 145X3000 MM 6082,KG,n,BARA ALU D 145X3000 MM 6082 T6,y,,,
21070070070600061500,CORNIER ALU 70X70X7X6000 MM 6060  T6,{0},,,,,,,,KG,ML,2.5137,ALU L PROFILES 70X70X7X6000 MM 6060 T6,KG,n,CORNIER ALU 70X70X7X6000 MM 6060  T6,n,,,
32250000100020000240,PLACA ALAMA CUZN39PB2 50X1000X2000 MM,{0},,,,,,,,KG,,0,BRASS PLATE CUZN39PB2 50X1000X2000 MM,KG,n,PLACA ALAMA CUZN39PB2 50X1000X2000 MM,n,,,
43002320178003002040,TEAVA BRONZ D232X178X3000 MM CUSN7ZN4PB7-C-GC,{0},,,,,,,,KG,,0,BRONZE ROUND TUBES D232X178X3000 MM CUSN7ZN4PB7-C-GC,KG,n,TEAVA BRONZ D232X178X3000 MM CUSN7ZN4PB7-C-GC,n,,,
26025000003000062620,BARA ALU D 25X3000 MM 7075 TRASA,{0},,,,,,,,KG,ML,1.3738,ALU ROUND DRAWN BARS 25X3000 MM 7075,KG,n,BARA ALU D 25X3000 MM 7075 TRASA,y,,,
28062003400606150000,PROFIL PROTECTIE SCARA 62X34X6000 MM 6060 T6,{0},,,,,,,,KG,ML,0.5007,DRAW.PROF ANODISED 62X34 X6000 MM 6060T6,KG,n,PROFIL PROTECTIE SCARA 62X34X6000 MM 6060 T6,n,,,
64025010001560001304,TEAVA TRASA INOX D 10X1.5X6000 MM LUCIOASA W1.4301,{0},,,,,,,,ML,,0,,ML,n,TEAVA TRASA INOX D 10X1.5X6000 MM LUCIOASA W1.4301,n,,,
45000100010030000240,TEAVA CUPRU D10X1MM CU-DHP R200 50 ML/COLAC,{0},,,,,,,,KG,ML,0.2526,COPPER ROUND TUBES 10X1 MM IN COIL CU-DHP R200,KG,n,TEAVA CUPRU D10X1MM CU-DHP R200 50 ML/COLAC,n,,,
45000180010030000240,TEAVA CUPRU D18X1X5000 MM CU-DHP EN1057,{0},,,,,,,,ML,,0,COPPER TUBES D18X1X5000 MM CU-DHP R250 EN1057,ML,n,TEAVA CUPRU D18X1X5000 MM CU-DHP EN1057,n,,,
12508312500000000000,PLACI DEBITATE 5083 H111  125 MM,{0},,,,,,,,KG,BUC,1,AL CUT PLATE 5083 H111  125 MM,KG,n,PLACI DEBITATE 5083 H111  125 MM,y,,,
